"ensembl_gene_id"	"hgnc_symbol"	"entrezgene"
"43262"	"ENSG00000143164"	"DCAF6"	55827
"43263"	"ENSG00000236125"	"USP17L4"	645402
"43264"	"ENSG00000279775"	""	NA
"43265"	"ENSG00000232379"	""	NA
"43266"	"ENSG00000237307"	"SRRM1P3"	NA
"43267"	"ENSG00000259333"	""	NA
"43268"	"ENSG00000241359"	"SYNPR-AS1"	100874016
"43269"	"ENSG00000219073"	"CELA3B"	23436
"43270"	"ENSG00000155846"	"PPARGC1B"	133522
"43271"	"ENSG00000206287"	"RING1"	6015
"43272"	"ENSG00000077616"	"NAALAD2"	10003
"43273"	"ENSG00000282353"	""	NA
"43274"	"ENSG00000259384"	"GH1"	2688
"43275"	"ENSG00000261244"	""	NA
"43276"	"ENSG00000260776"	""	NA
"43277"	"ENSG00000174744"	"BRMS1"	25855
"43278"	"ENSG00000231906"	""	NA
"43279"	"ENSG00000231436"	"RBMY3AP"	NA
"43280"	"ENSG00000267698"	""	NA
"43281"	"ENSG00000260688"	""	NA
"43282"	"ENSG00000161277"	"THAP8"	199745
"43283"	"ENSG00000171570"	"RAB4B-EGLN2"	NA
"43284"	"ENSG00000251557"	"HNRNPKP3"	399881
"43285"	"ENSG00000260347"	"MOCS1P1"	NA
"43286"	"ENSG00000260828"	"HMGB3P32"	NA
"43287"	"ENSG00000278306"	"KIR2DS3"	3808
"43288"	"ENSG00000123191"	"ATP7B"	540
"43289"	"ENSG00000237232"	"ZNF295-AS1"	150142
"43290"	"ENSG00000237279"	""	NA
"43291"	"ENSG00000236360"	""	NA
"43292"	"ENSG00000275795"	""	NA
"43293"	"ENSG00000226147"	"TUBBP10"	NA
"43294"	"ENSG00000261857"	"MIA"	8190
"43295"	"ENSG00000277835"	"KIR3DP1"	NA
"43296"	"ENSG00000137168"	"PPIL1"	51645
"43297"	"ENSG00000274914"	"LILRA5"	353514
"43298"	"ENSG00000282506"	"TRBV7-2"	NA
"43299"	"ENSG00000173276"	"ZBTB21"	49854
"43300"	"ENSG00000278116"	"KIR2DL5A"	57292
"43301"	"ENSG00000116171"	"SCP2"	6342
"43302"	"ENSG00000226890"	""	NA
"43303"	"ENSG00000237314"	"RPL12P39"	NA
"43304"	"ENSG00000276820"	"KIR2DL1"	3802
"43305"	"ENSG00000261732"	""	NA
"43306"	"ENSG00000275937"	""	553128
"43307"	"ENSG00000198663"	"C6orf89"	221477
"43308"	"ENSG00000276327"	"KIR2DS1"	3806
"43309"	"ENSG00000281952"	"TRBV8-1"	NA
"43310"	"ENSG00000007545"	"CRAMP1"	57585
"43311"	"ENSG00000136404"	"TM6SF1"	53346
"43312"	"ENSG00000215029"	"TCP11X2"	100996631
"43313"	"ENSG00000215029"	"TCP11X2"	100996648
"43314"	"ENSG00000275500"	""	NA
"43315"	"ENSG00000188394"	"GPR21"	NA
"43316"	"ENSG00000162896"	"PIGR"	5284
"43317"	"ENSG00000213216"	""	NA
"43318"	"ENSG00000138356"	"AOX1"	316
"43319"	"ENSG00000274465"	"KIR3DS1"	3813
"43320"	"ENSG00000130254"	"SAFB2"	9667
"43321"	"ENSG00000234110"	"TSPY25P"	NA
"43322"	"ENSG00000258743"	"LINC02301"	101928599
"43323"	"ENSG00000229820"	""	NA
"43324"	"ENSG00000204138"	"PHACTR4"	65979
"43325"	"ENSG00000167578"	"RAB4B"	53916
"43326"	"ENSG00000235907"	""	NA
"43327"	"ENSG00000259032"	"ENSAP2"	NA
"43328"	"ENSG00000236704"	"CNOT4P1"	NA
"43329"	"ENSG00000258683"	""	NA
"43330"	"ENSG00000282236"	"TRBV5-2"	NA
"43331"	"ENSG00000226285"	"NUP35P2"	NA
"43332"	"ENSG00000258600"	""	NA
"43333"	"ENSG00000230853"	"RPL10P11"	NA
"43334"	"ENSG00000258426"	""	NA
"43335"	"ENSG00000258549"	""	NA
"43336"	"ENSG00000158050"	"DUSP2"	1844
"43337"	"ENSG00000258532"	"LINC02305"	NA
"43338"	"ENSG00000223766"	"PRR3"	80742
"43339"	"ENSG00000233780"	"HNRNPA1P30"	101930748
"43340"	"ENSG00000235077"	""	NA
"43341"	"ENSG00000258762"	"MTND4P33"	NA
"43342"	"ENSG00000214142"	"RPL7P60"	NA
"43343"	"ENSG00000226223"	"TSPY16P"	NA
"43344"	"ENSG00000258923"	"MTND5P35"	NA
"43345"	"ENSG00000226899"	""	NA
"43346"	"ENSG00000212930"	""	NA
"43347"	"ENSG00000241720"	""	NA
"43348"	"ENSG00000251093"	""	NA
"43349"	"ENSG00000227899"	"MDC1-AS1"	106478956
"43350"	"ENSG00000234292"	""	NA
"43351"	"ENSG00000134202"	"GSTM3"	2947
"43352"	"ENSG00000131482"	"G6PC"	2538
"43353"	"ENSG00000282240"	"TRBV6-4"	NA
"43354"	"ENSG00000142789"	"CELA3A"	10136
"43355"	"ENSG00000206481"	"MDC1"	9656
"43356"	"ENSG00000271762"	""	NA
"43357"	"ENSG00000248323"	"LUCAT1"	100505994
"43358"	"ENSG00000108352"	"RAPGEFL1"	51195
"43359"	"ENSG00000204414"	"CSHL1"	1444
"43360"	"ENSG00000249919"	"FABP5P6"	NA
"43361"	"ENSG00000240388"	""	NA
"43362"	"ENSG00000277447"	""	NA
"43363"	"ENSG00000258753"	""	NA
"43364"	"ENSG00000241059"	""	NA
"43365"	"ENSG00000127955"	"GNAI1"	2770
"43366"	"ENSG00000228169"	"PPIAP19"	NA
"43367"	"ENSG00000133835"	"HSD17B4"	3295
"43368"	"ENSG00000251605"	""	NA
"43369"	"ENSG00000226679"	""	NA
"43370"	"ENSG00000251246"	""	NA
"43371"	"ENSG00000180329"	"CCDC43"	124808
"43372"	"ENSG00000228484"	""	101927692
"43373"	"ENSG00000250349"	""	NA
"43374"	"ENSG00000143590"	"EFNA3"	1944
"43375"	"ENSG00000232617"	""	NA
"43376"	"ENSG00000245556"	"SCAMP1-AS1"	728769
"43377"	"ENSG00000255539"	""	NA
"43378"	"ENSG00000092978"	"GPATCH2"	55105
"43379"	"ENSG00000229674"	""	NA
"43380"	"ENSG00000246889"	""	NA
"43381"	"ENSG00000170290"	"SLN"	6588
"43382"	"ENSG00000165168"	"CYBB"	1536
"43383"	"ENSG00000254495"	""	NA
"43384"	"ENSG00000218565"	""	NA
"43385"	"ENSG00000236311"	"TLX1NB"	100038246
"43386"	"ENSG00000232143"	"GNL1"	2794
"43387"	"ENSG00000085733"	"CTTN"	2017
"43388"	"ENSG00000215760"	"TAF9BP2"	NA
"43389"	"ENSG00000279972"	""	NA
"43390"	"ENSG00000107807"	"TLX1"	3195
"43391"	"ENSG00000258901"	""	NA
"43392"	"ENSG00000259153"	""	NA
"43393"	"ENSG00000243364"	"EFNA4"	1945
"43394"	"ENSG00000164442"	"CITED2"	10370
"43395"	"ENSG00000274305"	"LENG8"	114823
"43396"	"ENSG00000275630"	""	NA
"43397"	"ENSG00000184659"	"FOXD4L4"	349334
"43398"	"ENSG00000258431"	""	NA
"43399"	"ENSG00000256937"	"KRT17P8"	NA
"43400"	"ENSG00000183385"	"TTTY8"	84673
"43401"	"ENSG00000229830"	""	NA
"43402"	"ENSG00000267160"	""	NA
"43403"	"ENSG00000274818"	""	NA
"43404"	"ENSG00000231030"	"ZNF70P1"	NA
"43405"	"ENSG00000258636"	""	NA
"43406"	"ENSG00000256720"	"BTG1P1"	NA
"43407"	"ENSG00000225564"	"LINC01492"	101928496
"43408"	"ENSG00000180336"	"MEIOC"	284071
"43409"	"ENSG00000174343"	"CHRNA9"	55584
"43410"	"ENSG00000148334"	"PTGES2"	80142
"43411"	"ENSG00000184774"	"MGAT4EP"	641515
"43412"	"ENSG00000277013"	""	NA
"43413"	"ENSG00000270973"	"SMARCE1P7"	NA
"43414"	"ENSG00000226566"	""	NA
"43415"	"ENSG00000204776"	"IGKV1OR-3"	NA
"43416"	"ENSG00000237579"	"LINC01514"	101927396
"43417"	"ENSG00000237408"	"ART2BP"	NA
"43418"	"ENSG00000134201"	"GSTM5"	2949
"43419"	"ENSG00000237904"	""	NA
"43420"	"ENSG00000270332"	"SMC2-AS1"	101928550
"43421"	"ENSG00000213669"	""	NA
"43422"	"ENSG00000235893"	""	NA
"43423"	"ENSG00000239253"	"RPS4XP23"	NA
"43424"	"ENSG00000228397"	"LINC01635"	101928043
"43425"	"ENSG00000238048"	"ART2P"	NA
"43426"	"ENSG00000267134"	"LINC01924"	284294
"43427"	"ENSG00000218510"	"LINC00339"	29092
"43428"	"ENSG00000224222"	""	NA
"43429"	"ENSG00000276109"	""	NA
"43430"	"ENSG00000239799"	"ITIH4-AS1"	100873993
"43431"	"ENSG00000266952"	"LINC01538"	400654
"43432"	"ENSG00000260171"	""	NA
"43433"	"ENSG00000274664"	""	NA
"43434"	"ENSG00000213533"	"TMEM110"	375346
"43435"	"ENSG00000179676"	"LINC00305"	221241
"43436"	"ENSG00000229321"	""	NA
"43437"	"ENSG00000227467"	"LINC01537"	101928555
"43438"	"ENSG00000092607"	"TBX15"	6913
"43439"	"ENSG00000255923"	""	NA
"43440"	"ENSG00000258536"	"FKBP1BP1"	NA
"43441"	"ENSG00000197045"	"GMFB"	2764
"43442"	"ENSG00000162139"	"NEU3"	10825
"43443"	"ENSG00000205022"	"PABPN1L"	390748
"43444"	"ENSG00000165379"	"LRFN5"	145581
"43445"	"ENSG00000236392"	""	NA
"43446"	"ENSG00000008197"	"TFAP2D"	83741
"43447"	"ENSG00000007312"	"CD79B"	974
"43448"	"ENSG00000036565"	"SLC18A1"	6570
"43449"	"ENSG00000282318"	"DLGAP2"	9228
"43450"	"ENSG00000279879"	""	NA
"43451"	"ENSG00000234363"	"PPIAP27"	NA
"43452"	"ENSG00000227460"	"SYNGAP1"	8831
"43453"	"ENSG00000274495"	"LENG9"	94059
"43454"	"ENSG00000227988"	"TDGF1P1"	NA
"43455"	"ENSG00000281357"	"ARRDC3-AS1"	100129716
"43456"	"ENSG00000213621"	"RPSAP54"	NA
"43457"	"ENSG00000160633"	"SAFB"	6294
"43458"	"ENSG00000004660"	"CAMKK1"	84254
"43459"	"ENSG00000147041"	"SYTL5"	94122
"43460"	"ENSG00000113369"	"ARRDC3"	57561
"43461"	"ENSG00000243696"	""	NA
"43462"	"ENSG00000253124"	"TRAPPC2P2"	NA
"43463"	"ENSG00000123472"	"ATPAF1"	64756
"43464"	"ENSG00000198758"	"EPS8L3"	79574
"43465"	"ENSG00000215371"	"DEFB108C"	NA
"43466"	"ENSG00000184459"	"BPIFC"	254240
"43467"	"ENSG00000132386"	"SERPINF1"	5176
"43468"	"ENSG00000253379"	""	NA
"43469"	"ENSG00000235962"	"RPL7AP53"	NA
"43470"	"ENSG00000248592"	"TMEM110-MUSTN1"	100526772
"43471"	"ENSG00000229656"	"ITGB1-DT"	NA
"43472"	"ENSG00000215372"	"ZNF705G"	100131980
"43473"	"ENSG00000214796"	""	NA
"43474"	"ENSG00000262454"	"MIR193BHG"	NA
"43475"	"ENSG00000163344"	"PMVK"	10654
"43476"	"ENSG00000100346"	"CACNA1I"	8911
"43477"	"ENSG00000114107"	"CEP70"	80321
"43478"	"ENSG00000228816"	"AK3P5"	NA
"43479"	"ENSG00000229878"	""	NA
"43480"	"ENSG00000284722"	""	NA
"43481"	"ENSG00000234611"	"OR2AT2P"	NA
"43482"	"ENSG00000158164"	"TMSB15A"	11013
"43483"	"ENSG00000158164"	"TMSB15A"	286527
"43484"	"ENSG00000213333"	"NPM1P50"	NA
"43485"	"ENSG00000259012"	"MTCYBP27"	NA
"43486"	"ENSG00000279144"	""	NA
"43487"	"ENSG00000250243"	""	NA
"43488"	"ENSG00000150093"	"ITGB1"	3688
"43489"	"ENSG00000227128"	"LBX1-AS1"	NA
"43490"	"ENSG00000180846"	"CSNK1G2-AS1"	255193
"43491"	"ENSG00000258506"	""	NA
"43492"	"ENSG00000272573"	"MUSTN1"	389125
"43493"	"ENSG00000176318"	"FOXN3P1"	NA
"43494"	"ENSG00000171561"	"OR2AT4"	341152
"43495"	"ENSG00000271712"	""	NA
"43496"	"ENSG00000105697"	"HAMP"	57817
"43497"	"ENSG00000259044"	""	NA
"43498"	"ENSG00000163138"	"PACRGL"	133015
"43499"	"ENSG00000229022"	""	NA
"43500"	"ENSG00000133275"	"CSNK1G2"	1455
"43501"	"ENSG00000229649"	""	101927419
"43502"	"ENSG00000138136"	"LBX1"	10660
"43503"	"ENSG00000150457"	"LATS2"	26524
"43504"	"ENSG00000259107"	"LINC00911"	100996280
"43505"	"ENSG00000055955"	"ITIH4"	3700
"43506"	"ENSG00000258814"	"LINC02329"	105370605
"43507"	"ENSG00000258902"	""	NA
"43508"	"ENSG00000282203"	"TRBV7-3"	NA
"43509"	"ENSG00000258945"	""	NA
"43510"	"ENSG00000205562"	""	NA
"43511"	"ENSG00000249987"	"RPS4XP20"	NA
"43512"	"ENSG00000231701"	"BMS1P13"	NA
"43513"	"ENSG00000153498"	"SPACA7"	122258
"43514"	"ENSG00000233851"	"LATS2-AS1"	NA
"43515"	"ENSG00000254277"	""	NA
"43516"	"ENSG00000185963"	"BICD2"	23299
"43517"	"ENSG00000253287"	""	NA
"43518"	"ENSG00000235204"	""	NA
"43519"	"ENSG00000185070"	"FLRT2"	23768
"43520"	"ENSG00000227200"	""	NA
"43521"	"ENSG00000279955"	""	NA
"43522"	"ENSG00000282529"	"TRBV8-2"	NA
"43523"	"ENSG00000180172"	"RPS12P23"	NA
"43524"	"ENSG00000230279"	"LTA"	4049
"43525"	"ENSG00000119408"	"NEK6"	10783
"43526"	"ENSG00000196970"	"NXF4"	55999
"43527"	"ENSG00000101955"	"SRPX"	8406
"43528"	"ENSG00000164326"	"CARTPT"	9607
"43529"	"ENSG00000280235"	""	NA
"43530"	"ENSG00000104419"	"NDRG1"	10397
"43531"	"ENSG00000126838"	"PZP"	5858
"43532"	"ENSG00000162897"	"FCAMR"	83953
"43533"	"ENSG00000137948"	"BRDT"	676
"43534"	"ENSG00000229821"	""	NA
"43535"	"ENSG00000254702"	""	NA
"43536"	"ENSG00000163395"	"IGFN1"	91156
"43537"	"ENSG00000147761"	"TTTY7B"	100101120
"43538"	"ENSG00000254475"	"OR2AT1P"	NA
"43539"	"ENSG00000255395"	""	NA
"43540"	"ENSG00000176920"	"FUT2"	2524
"43541"	"ENSG00000175164"	"ABO"	28
"43542"	"ENSG00000144410"	"CPO"	130749
"43543"	"ENSG00000137491"	"SLCO2B1"	11309
"43544"	"ENSG00000225585"	"IPPKP1"	NA
"43545"	"ENSG00000007314"	"SCN4A"	6329
"43546"	"ENSG00000234223"	""	NA
"43547"	"ENSG00000174371"	"EXO1"	9156
"43548"	"ENSG00000172586"	"CHCHD1"	118487
"43549"	"ENSG00000162814"	"SPATA17"	128153
"43550"	"ENSG00000148835"	"TAF5"	6877
"43551"	"ENSG00000143158"	"MPC2"	25874
"43552"	"ENSG00000240652"	""	NA
"43553"	"ENSG00000267534"	"S1PR2"	9294
"43554"	"ENSG00000110660"	"SLC35F2"	54733
"43555"	"ENSG00000261267"	""	NA
"43556"	"ENSG00000102921"	"N4BP1"	9683
"43557"	"ENSG00000130176"	"CNN1"	1264
"43558"	"ENSG00000178860"	"MSC"	9242
"43559"	"ENSG00000130816"	"DNMT1"	1786
"43560"	"ENSG00000271474"	""	NA
"43561"	"ENSG00000282148"	"TRBV5-3"	NA
"43562"	"ENSG00000042286"	"AIFM2"	84883
"43563"	"ENSG00000234355"	"FTH1P27"	NA
"43564"	"ENSG00000182168"	"UNC5C"	8633
"43565"	"ENSG00000104321"	"TRPA1"	8989
"43566"	"ENSG00000130962"	"PRRG1"	5638
"43567"	"ENSG00000263489"	""	NA
"43568"	"ENSG00000234070"	"SPATA17-AS1"	103752555
"43569"	"ENSG00000120314"	"WDR55"	54853
"43570"	"ENSG00000238099"	"LINC01625"	645434
"43571"	"ENSG00000228247"	"UBBP2"	NA
"43572"	"ENSG00000173915"	"USMG5"	84833
"43573"	"ENSG00000237557"	"YWHABP1"	NA
"43574"	"ENSG00000262484"	"CCER2"	643669
"43575"	"ENSG00000284612"	""	NA
"43576"	"ENSG00000099284"	"H2AFY2"	55506
"43577"	"ENSG00000283329"	"FAM240B"	NA
"43578"	"ENSG00000177257"	"DEFB4B"	100289462
"43579"	"ENSG00000228467"	""	NA
"43580"	"ENSG00000224837"	"GCSHP5"	NA
"43581"	"ENSG00000225208"	""	NA
"43582"	"ENSG00000151553"	"FAM160B1"	57700
"43583"	"ENSG00000259565"	"KRT8P23"	NA
"43584"	"ENSG00000186008"	"RPS4XP21"	NA
"43585"	"ENSG00000230967"	""	NA
"43586"	"ENSG00000226172"	""	105378933
"43587"	"ENSG00000243609"	"RPS2P44"	NA
"43588"	"ENSG00000239216"	""	NA
"43589"	"ENSG00000233871"	"DLG5-AS1"	NA
"43590"	"ENSG00000234680"	"VN2R3P"	NA
"43591"	"ENSG00000260033"	""	NA
"43592"	"ENSG00000234612"	"H2AFZP5"	NA
"43593"	"ENSG00000270849"	"CHCHD2P3"	NA
"43594"	"ENSG00000211837"	"TRAJ53"	NA
"43595"	"ENSG00000230108"	"TNF"	7124
"43596"	"ENSG00000211838"	"TRAJ52"	NA
"43597"	"ENSG00000186118"	"TEX38"	374973
"43598"	"ENSG00000248366"	"TRAJ51"	NA
"43599"	"ENSG00000264954"	"PRR29-AS1"	400612
"43600"	"ENSG00000211839"	"TRAJ50"	NA
"43601"	"ENSG00000108622"	"ICAM2"	3384
"43602"	"ENSG00000282204"	"TRBV9"	NA
"43603"	"ENSG00000211840"	"TRAJ49"	NA
"43604"	"ENSG00000187984"	"ANKRD19P"	NA
"43605"	"ENSG00000146007"	"ZMAT2"	153527
"43606"	"ENSG00000224826"	""	NA
"43607"	"ENSG00000227712"	""	NA
"43608"	"ENSG00000171931"	"FBXW10"	10517
"43609"	"ENSG00000224238"	"WARS2-IT1"	NA
"43610"	"ENSG00000255329"	"H2AFZP4"	NA
"43611"	"ENSG00000223575"	"RBMX2P3"	NA
"43612"	"ENSG00000233647"	"NENFP1"	NA
"43613"	"ENSG00000211841"	"TRAJ48"	NA
"43614"	"ENSG00000227056"	"RPL6P2"	NA
"43615"	"ENSG00000260096"	"DNM1P33"	NA
"43616"	"ENSG00000236804"	"RPS3AP12"	NA
"43617"	"ENSG00000226717"	"PTPRD-AS2"	101929428
"43618"	"ENSG00000282618"	"TRBV10-1"	NA
"43619"	"ENSG00000204031"	"LCN1P2"	NA
"43620"	"ENSG00000163584"	"RPL22L1"	200916
"43621"	"ENSG00000231365"	""	101929147
"43622"	"ENSG00000211842"	"TRAJ47"	NA
"43623"	"ENSG00000219755"	""	NA
"43624"	"ENSG00000256817"	"TPT1P12"	NA
"43625"	"ENSG00000241607"	""	NA
"43626"	"ENSG00000249873"	"LINC02372"	440117
"43627"	"ENSG00000237892"	"KLF7-IT1"	NA
"43628"	"ENSG00000256453"	"DND1"	373863
"43629"	"ENSG00000232035"	""	NA
"43630"	"ENSG00000159289"	"GOLGA6A"	342096
"43631"	"ENSG00000148296"	"SURF6"	6838
"43632"	"ENSG00000118263"	"KLF7"	8609
"43633"	"ENSG00000224339"	""	NA
"43634"	"ENSG00000172340"	"SUCLG2"	8801
"43635"	"ENSG00000233007"	"UBTFL11"	NA
"43636"	"ENSG00000255128"	"HSPD1P3"	NA
"43637"	"ENSG00000236824"	"BCYRN1"	618
"43638"	"ENSG00000256286"	""	NA
"43639"	"ENSG00000226087"	""	NA
"43640"	"ENSG00000165169"	"DYNLT3"	6990
"43641"	"ENSG00000224049"	""	NA
"43642"	"ENSG00000116874"	"WARS2"	10352
"43643"	"ENSG00000234690"	""	101927043
"43644"	"ENSG00000112855"	"HARS2"	23438
"43645"	"ENSG00000259986"	""	NA
"43646"	"ENSG00000235531"	"MSC-AS1"	100132891
"43647"	"ENSG00000104903"	"LYL1"	4066
"43648"	"ENSG00000154553"	"PDLIM3"	27295
"43649"	"ENSG00000228890"	"TTTY21"	252953
"43650"	"ENSG00000279688"	"AQP7P3"	NA
"43651"	"ENSG00000257021"	"HSPE1P20"	NA
"43652"	"ENSG00000234163"	"MTND4LP11"	NA
"43653"	"ENSG00000260579"	""	NA
"43654"	"ENSG00000236864"	""	NA
"43655"	"ENSG00000234996"	""	148709
"43656"	"ENSG00000282711"	"TRBV11-1"	NA
"43657"	"ENSG00000249345"	"LINC02405"	101927592
"43658"	"ENSG00000231878"	"SNRPFP1"	NA
"43659"	"ENSG00000148606"	"POLR3A"	11128
"43660"	"ENSG00000259149"	""	NA
"43661"	"ENSG00000260911"	""	NA
"43662"	"ENSG00000166503"	"HDGFL3"	50810
"43663"	"ENSG00000235684"	"HTATSF1P1"	NA
"43664"	"ENSG00000232843"	"SNX18P2"	NA
"43665"	"ENSG00000259912"	""	NA
"43666"	"ENSG00000224187"	"LINC01991"	NA
"43667"	"ENSG00000105509"	"HAS1"	3036
"43668"	"ENSG00000226721"	"EEF1DP2"	NA
"43669"	"ENSG00000258850"	""	NA
"43670"	"ENSG00000258394"	""	NA
"43671"	"ENSG00000275318"	""	NA
"43672"	"ENSG00000235040"	"MTCO3P1"	NA
"43673"	"ENSG00000255075"	"CENPUP1"	NA
"43674"	"ENSG00000258622"	""	NA
"43675"	"ENSG00000223389"	"SDCBP2P1"	NA
"43676"	"ENSG00000241942"	"RPS20P20"	NA
"43677"	"ENSG00000280500"	"ELMO2P1"	NA
"43678"	"ENSG00000258505"	""	NA
"43679"	"ENSG00000238114"	"LTB"	4050
"43680"	"ENSG00000225058"	""	NA
"43681"	"ENSG00000236412"	""	NA
"43682"	"ENSG00000127081"	"ZNF484"	83744
"43683"	"ENSG00000273668"	""	NA
"43684"	"ENSG00000226840"	"PAICSP3"	NA
"43685"	"ENSG00000219806"	"ATP5F1P6"	NA
"43686"	"ENSG00000274893"	""	NA
"43687"	"ENSG00000272145"	"NFYC-AS1"	NA
"43688"	"ENSG00000139324"	"TMTC3"	160418
"43689"	"ENSG00000205695"	""	NA
"43690"	"ENSG00000278824"	""	NA
"43691"	"ENSG00000267060"	"PTGES3L"	100885848
"43692"	"ENSG00000127418"	"FGFRL1"	53834
"43693"	"ENSG00000066336"	"SPI1"	6688
"43694"	"ENSG00000169242"	"EFNA1"	1942
"43695"	"ENSG00000183155"	"RABIF"	5877
"43696"	"ENSG00000261124"	""	NA
"43697"	"ENSG00000240950"	""	NA
"43698"	"ENSG00000171067"	"C11orf24"	53838
"43699"	"ENSG00000229735"	"FTLP16"	NA
"43700"	"ENSG00000163710"	"PCOLCE2"	26577
"43701"	"ENSG00000224383"	"PRR29"	92340
"43702"	"ENSG00000167394"	"ZNF668"	79759
"43703"	"ENSG00000047597"	"XK"	7504
"43704"	"ENSG00000275026"	"GXYLT1P4"	NA
"43705"	"ENSG00000094914"	"AAAS"	8086
"43706"	"ENSG00000226668"	""	NA
"43707"	"ENSG00000177243"	"DEFB103B"	55894
"43708"	"ENSG00000177243"	"DEFB103B"	414325
"43709"	"ENSG00000258934"	""	NA
"43710"	"ENSG00000232370"	""	NA
"43711"	"ENSG00000187516"	"HYPM"	25763
"43712"	"ENSG00000278068"	""	NA
"43713"	"ENSG00000278720"	""	NA
"43714"	"ENSG00000260726"	"KLF8P1"	NA
"43715"	"ENSG00000259047"	""	NA
"43716"	"ENSG00000126012"	"KDM5C"	8242
"43717"	"ENSG00000219186"	"FTH1P19"	NA
"43718"	"ENSG00000260086"	""	NA
"43719"	"ENSG00000258406"	""	NA
"43720"	"ENSG00000259051"	"HNRNPUP1"	NA
"43721"	"ENSG00000251356"	"RAB5CP2"	NA
"43722"	"ENSG00000272545"	""	NA
"43723"	"ENSG00000156298"	"TSPAN7"	7102
"43724"	"ENSG00000260052"	""	NA
"43725"	"ENSG00000274628"	""	105379252
"43726"	"ENSG00000248826"	"PCBP2P3"	NA
"43727"	"ENSG00000256001"	""	NA
"43728"	"ENSG00000236800"	""	NA
"43729"	"ENSG00000231814"	"LINC00210"	100885798
"43730"	"ENSG00000234238"	""	NA
"43731"	"ENSG00000278266"	""	NA
"43732"	"ENSG00000230714"	""	NA
"43733"	"ENSG00000258828"	"KRT8P2"	NA
"43734"	"ENSG00000249685"	""	NA
"43735"	"ENSG00000249776"	""	NA
"43736"	"ENSG00000232748"	""	NA
"43737"	"ENSG00000261281"	""	NA
"43738"	"ENSG00000261226"	""	NA
"43739"	"ENSG00000175202"	"HIGD2B"	123346
"43740"	"ENSG00000273859"	"RASSF7"	8045
"43741"	"ENSG00000255088"	""	NA
"43742"	"ENSG00000249169"	""	NA
"43743"	"ENSG00000221995"	"TIAF1"	9220
"43744"	"ENSG00000129993"	"CBFA2T3"	863
"43745"	"ENSG00000165209"	"STRBP"	55342
"43746"	"ENSG00000248864"	""	NA
"43747"	"ENSG00000085365"	"SCAMP1"	9522
"43748"	"ENSG00000250049"	""	NA
"43749"	"ENSG00000196535"	"MYO18A"	399687
"43750"	"ENSG00000117153"	"KLHL12"	59349
"43751"	"ENSG00000211843"	"TRAJ46"	NA
"43752"	"ENSG00000249984"	""	NA
"43753"	"ENSG00000143368"	"SF3B4"	10262
"43754"	"ENSG00000279170"	""	NA
"43755"	"ENSG00000232100"	"LINC01653"	101929631
"43756"	"ENSG00000214253"	"FIS1"	51024
"43757"	"ENSG00000227138"	""	NA
"43758"	"ENSG00000169594"	"BNC1"	646
"43759"	"ENSG00000228681"	""	NA
"43760"	"ENSG00000178607"	"ERN1"	2081
"43761"	"ENSG00000283236"	""	NA
"43762"	"ENSG00000279891"	""	401105
"43763"	"ENSG00000171051"	"FPR1"	2357
"43764"	"ENSG00000145012"	"LPP"	4026
"43765"	"ENSG00000067533"	"RRP15"	51018
"43766"	"ENSG00000280385"	""	NA
"43767"	"ENSG00000211844"	"TRAJ45"	NA
"43768"	"ENSG00000230589"	"IMP3P1"	NA
"43769"	"ENSG00000242510"	"NDUFB4P1"	NA
"43770"	"ENSG00000112238"	"PRDM13"	59336
"43771"	"ENSG00000108825"	"PTGES3L-AARSD1"	100885850
"43772"	"ENSG00000268316"	""	NA
"43773"	"ENSG00000229016"	""	NA
"43774"	"ENSG00000161551"	"ZNF577"	84765
"43775"	"ENSG00000248588"	""	NA
"43776"	"ENSG00000259863"	"SH3RF3-AS1"	NA
"43777"	"ENSG00000248950"	"LDHBP3"	NA
"43778"	"ENSG00000260032"	"NORAD"	647979
"43779"	"ENSG00000211845"	"TRAJ44"	NA
"43780"	"ENSG00000255411"	"LINC02548"	105376562
"43781"	"ENSG00000249958"	"CCT7P2"	NA
"43782"	"ENSG00000254927"	""	NA
"43783"	"ENSG00000270372"	""	NA
"43784"	"ENSG00000223375"	""	NA
"43785"	"ENSG00000254930"	"LINC02545"	105376561
"43786"	"ENSG00000232080"	""	102725019
"43787"	"ENSG00000273831"	"LRRC56"	115399
"43788"	"ENSG00000211846"	"TRAJ43"	NA
"43789"	"ENSG00000266402"	"SNHG25"	NA
"43790"	"ENSG00000248528"	"LINC02058"	NA
"43791"	"ENSG00000234146"	"AKAP8P1"	NA
"43792"	"ENSG00000211847"	"TRAJ42"	NA
"43793"	"ENSG00000230153"	""	NA
"43794"	"ENSG00000226030"	"HLA-DQB3"	NA
"43795"	"ENSG00000230365"	""	NA
"43796"	"ENSG00000275130"	""	NA
"43797"	"ENSG00000228873"	""	NA
"43798"	"ENSG00000211848"	"TRAJ41"	NA
"43799"	"ENSG00000277235"	""	NA
"43800"	"ENSG00000230280"	"HNRNPA1P59"	NA
"43801"	"ENSG00000231470"	"HMGB3P2"	NA
"43802"	"ENSG00000124019"	"FAM124B"	79843
"43803"	"ENSG00000228525"	""	NA
"43804"	"ENSG00000234139"	""	NA
"43805"	"ENSG00000258387"	""	NA
"43806"	"ENSG00000029993"	"HMGB3"	3149
"43807"	"ENSG00000229146"	"SNX18P4"	NA
